YEAR,MONTH_NUM,MONTH_MON,ENTRY_DATE,ENTITY_NAME,ENTITY_TYPE,TYPE_MODEL,DIST_FLOWN_KM,DIST_DIRECT_KM,DIST_ACHIEVED_KM
2026,1,JAN,2026-01-02,Romania,State (FIR),SFR,879597,877465.09,846438.6
2026,1,JAN,2026-01-02,SES Area (RP2),Area (FIR),CPF,24450481,24028504.89,23796759.02
2026,1,JAN,2026-01-02,SES Area (RP2),Area (FIR),FTFM,24512431,23816261.73,23519065.74
2026,1,JAN,2026-01-02,SES Area (RP2),Area (FIR),SFR,23949385,23306854.26,23023734.49
2026,1,JAN,2026-01-02,SES Area (RP3),Area (FIR),CPF,22685613,22322854.81,22096099.88
2026,1,JAN,2026-01-02,SES Area (RP3),Area (FIR),FTFM,22795900,22187368.12,21898657.69
2026,1,JAN,2026-01-02,SES Area (RP3),Area (FIR),SFR,22292592,21727720.83,21453383.73
2026,1,JAN,2026-01-02,SW FAB,FAB (FIR),CPF,4079326,4027215.34,3971362.42
2026,1,JAN,2026-01-02,SW FAB,FAB (FIR),FTFM,4088056,3998288.94,3931358.4
2026,1,JAN,2026-01-02,SW FAB,FAB (FIR),SFR,4044168,3959998.34,3896080.56
2026,1,JAN,2026-01-02,Serbia and Montenegro,State (FIR),CPF,525188,524295.96,517099.48000000004
2026,1,JAN,2026-01-02,Serbia and Montenegro,State (FIR),FTFM,523332,521831.87,512257.51
2026,1,JAN,2026-01-02,Serbia and Montenegro,State (FIR),SFR,509490,508172.81,498959.89
2026,1,JAN,2026-01-02,Slovakia,State (FIR),CPF,172375,172011.03,164611.75
2026,1,JAN,2026-01-02,Slovakia,State (FIR),FTFM,172393,171637.85,162323.64
2026,1,JAN,2026-01-02,Slovakia,State (FIR),SFR,165168,164378.80000000002,156282.09
2026,1,JAN,2026-01-02,Slovenia,State (FIR),CPF,137162,137028.04,135234.98
2026,1,JAN,2026-01-02,Slovenia,State (FIR),FTFM,137631,137531.22,135421.76
2026,1,JAN,2026-01-02,Slovenia,State (FIR),SFR,132658,132601.13,130608.72
2026,1,JAN,2026-01-02,Spain,State (FIR),CPF,3126136,3086434.78,3033898.04
2026,1,JAN,2026-01-02,Spain,State (FIR),FTFM,3141818,3069995.76,3007128.5
2026,1,JAN,2026-01-02,Spain,State (FIR),SFR,3109671,3042262.63,2981632.81
2026,1,JAN,2026-01-02,Spain (Canarias),State (FIR),CPF,431130,426997.25,419895.44
2026,1,JAN,2026-01-02,Spain (Canarias),State (FIR),FTFM,425706,415496.09,406033.19
2026,1,JAN,2026-01-02,Spain (Canarias),State (FIR),SFR,408169,399769.08,390610.4
2026,1,JAN,2026-01-02,Spain (Continental),State (FIR),CPF,2695006,2659437.52,2614002.6
2026,1,JAN,2026-01-02,Spain (Continental),State (FIR),FTFM,2716112,2654499.67,2601095.31
2026,1,JAN,2026-01-02,Spain (Continental),State (FIR),SFR,2701502,2642493.54,2591022.41
2026,1,JAN,2026-01-02,Sweden,State (FIR),CPF,545847,542670.48,535829.59
2026,1,JAN,2026-01-02,Sweden,State (FIR),FTFM,545192,541674.08,532217.46
2026,1,JAN,2026-01-02,Sweden,State (FIR),SFR,539180,536011.53,527741.01
2026,1,JAN,2026-01-02,Switzerland,State (FIR),CPF,278447,276592.37,268653.52
2026,1,JAN,2026-01-02,Switzerland,State (FIR),FTFM,291218,286551.17,275494.33
2026,1,JAN,2026-01-02,Switzerland,State (FIR),SFR,293591,289475.02,278816.29
2026,1,JAN,2026-01-02,Türkiye,State (FIR),CPF,2962603,2917227.74,2846231.02
2026,1,JAN,2026-01-02,Türkiye,State (FIR),FTFM,3214524,3086050.69,2991827.11
2026,1,JAN,2026-01-02,Türkiye,State (FIR),SFR,3009575,2892811.77,2805247.26
2026,1,JAN,2026-01-02,UK (Continental),State (FIR),CPF,1757659,1732081.92,1693703.97
2026,1,JAN,2026-01-02,UK (Continental),State (FIR),FTFM,1717932,1672233.92,1622141.6800000002
2026,1,JAN,2026-01-02,UK (Continental),State (FIR),SFR,1652420,1613237.55,1566378.74
2026,1,JAN,2026-01-02,UK-Ireland FAB,FAB (FIR),CPF,2098494,2068115.65,2028565.76
2026,1,JAN,2026-01-02,UK-Ireland FAB,FAB (FIR),FTFM,2038352,1985810.97,1935149.77
2026,1,JAN,2026-01-02,UK-Ireland FAB,FAB (FIR),SFR,1943754,1898298.6800000002,1851797.58
2026,1,JAN,2026-01-03,Albania,State (FIR),CPF,123212,122773.32,120041.37
2026,1,JAN,2026-01-03,Albania,State (FIR),FTFM,125878,124935.26000000001,120784.12
2026,1,JAN,2026-01-03,Albania,State (FIR),SFR,115293,114491.34,110581.73
2026,1,JAN,2026-01-03,Armenia,State (FIR),CPF,42434,42160.1,40239.37
2026,1,JAN,2026-01-03,Armenia,State (FIR),FTFM,42134,41829.5,39853.53
2026,1,JAN,2026-01-03,Armenia,State (FIR),SFR,42499,41886.96,40226.08
2026,1,JAN,2026-01-03,Austria,State (FIR),CPF,714199,712927.31,701096.5
2026,1,JAN,2026-01-03,Austria,State (FIR),FTFM,715035,712504.2000000001,696203.5
2026,1,JAN,2026-01-03,Austria,State (FIR),SFR,688793,686596.15,671695.74
2026,1,JAN,2026-01-03,BLUE MED FAB,FAB (FIR),CPF,3965962,3935268.5300000003,3875565.54
2026,1,JAN,2026-01-03,BLUE MED FAB,FAB (FIR),FTFM,3985796,3932880.94,3860154.8
2026,1,JAN,2026-01-03,BLUE MED FAB,FAB (FIR),SFR,3921628,3873314.45,3804920.95
2026,1,JAN,2026-01-03,Baltic FAB,FAB (FIR),CPF,696523,691255.4,661397.79
2026,1,JAN,2026-01-03,Baltic FAB,FAB (FIR),FTFM,716352,704035.68,666072.74
2026,1,JAN,2026-01-03,Baltic FAB,FAB (FIR),SFR,680727,669985.9500000001,636438.71
2026,1,JAN,2026-01-03,Belgium,State (FIR),CPF,436043,434614.35000000003,424636.13
2026,1,JAN,2026-01-03,Belgium,State (FIR),FTFM,467029,461757.69,444605.02
2026,1,JAN,2026-01-03,Belgium,State (FIR),SFR,462247,457422.62,441301.2
2026,1,JAN,2026-01-03,Bosnia and Herzegovina,State (FIR),CPF,294702,294494.96,291427.29
2026,1,JAN,2026-01-03,Bosnia and Herzegovina,State (FIR),FTFM,304009,303640.33,299693.26
2026,1,JAN,2026-01-03,Bosnia and Herzegovina,State (FIR),SFR,292072,291844.18,288063.51
2026,1,JAN,2026-01-03,Bulgaria,State (FIR),CPF,807968,806294.89,784697.59
2026,1,JAN,2026-01-03,Bulgaria,State (FIR),FTFM,793017,790292.06,766256.47
2026,1,JAN,2026-01-03,Bulgaria,State (FIR),SFR,753909,751426.05,729336.02
2026,1,JAN,2026-01-03,Croatia,State (FIR),CPF,519960,519428.29000000004,513634.67
2026,1,JAN,2026-01-03,Croatia,State (FIR),FTFM,515436,514645.52,507549.46
2026,1,JAN,2026-01-03,Croatia,State (FIR),SFR,493362,492751.53,486163.5
2026,1,JAN,2026-01-03,Cyprus,State (FIR),CPF,376598,374305.16000000003,362624.63
2026,1,JAN,2026-01-03,Cyprus,State (FIR),FTFM,378954,374048.14,361992.56
2026,1,JAN,2026-01-03,Cyprus,State (FIR),SFR,361056,356413.17,345350.96
2026,1,JAN,2026-01-03,Czech Republic,State (FIR),CPF,388839,387870.74,380230.89
2026,1,JAN,2026-01-03,Czech Republic,State (FIR),FTFM,386595,384698.81,373983.61
2026,1,JAN,2026-01-03,Czech Republic,State (FIR),SFR,369355,367681.78,357660.2
2026,1,JAN,2026-01-03,DANUBE FAB,FAB (FIR),CPF,1812340,1806995.9100000001,1756601.2000000002
2026,1,JAN,2026-01-03,DANUBE FAB,FAB (FIR),FTFM,1790542,1783166.0899999999,1727893.28
2026,1,JAN,2026-01-03,DANUBE FAB,FAB (FIR),SFR,1694121,1687553.32,1636734.6
2026,1,JAN,2026-01-03,DK-SE FAB,FAB (FIR),CPF,779430,777429.1900000001,767946.64
2026,1,JAN,2026-01-03,DK-SE FAB,FAB (FIR),FTFM,781944,776885.96,763008.23
2026,1,JAN,2026-01-03,DK-SE FAB,FAB (FIR),SFR,763569,759012.16,746640.5700000001
2026,1,JAN,2026-01-03,Denmark,State (FIR),CPF,256589,255939.94,253096.09
2026,1,JAN,2026-01-03,Denmark,State (FIR),FTFM,259004,257734.07,253052.83000000002
2026,1,JAN,2026-01-03,Denmark,State (FIR),SFR,249564,248407.86000000002,244220.41
2026,1,JAN,2026-01-03,EUROCONTROL Area (PRR),Area (FIR),CPF,31052019,30398457.15,30230063.2
2026,1,JAN,2026-01-03,EUROCONTROL Area (PRR),Area (FIR),FTFM,31258256,30218771.79,29982911.45
2026,1,JAN,2026-01-03,EUROCONTROL Area (PRR),Area (FIR),SFR,30403242,29447115.62,29218932.32
2026,1,JAN,2026-01-03,Estonia,State (FIR),CPF,96608,96245.62,91155.49
2026,1,JAN,2026-01-03,Estonia,State (FIR),FTFM,95014,94733.43000000001,89867.31
2026,1,JAN,2026-01-03,Estonia,State (FIR),SFR,87446,87203.87,82840.89
2026,1,JAN,2026-01-03,FAB CE,FAB (FIR),CPF,2871598,2860688.85,2819482.54
2026,1,JAN,2026-01-03,FAB CE,FAB (FIR),FTFM,2874473,2855896.87,2802576.3
2026,1,JAN,2026-01-03,FAB CE,FAB (FIR),SFR,2755170,2737953.15,2689587.23
2026,1,JAN,2026-01-03,FAB CE (SES RP1),FAB (FIR),CPF,2056433,2048034.57,2013932.7
2026,1,JAN,2026-01-03,FAB CE (SES RP1),FAB (FIR),FTFM,2053228,2038232.14,1993572.79
2026,1,JAN,2026-01-03,FAB CE (SES RP1),FAB (FIR),SFR,1966483,1952549.87,1912167.82
2026,1,JAN,2026-01-03,FAB CE (SES RP2),FAB (FIR),CPF,2576054,2566060.63,2527228.4
2026,1,JAN,2026-01-03,FAB CE (SES RP2),FAB (FIR),FTFM,2569381,2552263.88,2501830.29
2026,1,JAN,2026-01-03,FAB CE (SES RP2),FAB (FIR),SFR,2461029,2445076.35,2399495.91
2026,1,JAN,2026-01-03,FABEC,FAB (FIR),CPF,7901585,7807446.3,7700264.93
2026,1,JAN,2026-01-03,FABEC,FAB (FIR),FTFM,7991566,7765395.17,7625617.17
2026,1,JAN,2026-01-03,FABEC,FAB (FIR),SFR,7848262,7640265.0600000005,7506133.36
2026,1,JAN,2026-01-03,Finland,State (FIR),CPF,159271,159026.26,155040.41
2026,1,JAN,2026-01-03,Finland,State (FIR),FTFM,158337,157682.53,153666.32
2026,1,JAN,2026-01-03,Finland,State (FIR),SFR,153149,152566.04,148589.33000000002
2026,1,JAN,2026-01-03,France,State (FIR),CPF,4453501,4403906.36,4332582.88
2026,1,JAN,2026-01-03,France,State (FIR),FTFM,4472192,4349284.61,4260648.88
2026,1,JAN,2026-01-03,France,State (FIR),SFR,4393898,4279901.78,4194337.96
2026,1,JAN,2026-01-03,Georgia,State (FIR),CPF,221791,220794.58000000002,208883.98
2026,1,JAN,2026-01-03,Georgia,State (FIR),FTFM,215306,213937.79,203737.62
2026,1,JAN,2026-01-03,Georgia,State (FIR),SFR,195032,193994.31,184961.9
2026,1,JAN,2026-01-03,Germany,State (FIR),CPF,2318534,2304111.67,2268630.75
2026,1,JAN,2026-01-03,Germany,State (FIR),FTFM,2345306,2296421.5300000003,2244961.06
2026,1,JAN,2026-01-03,Germany,State (FIR),SFR,2284521,2241072.11,2192453
2026,1,JAN,2026-01-03,Greece,State (FIR),CPF,1324730,1321276.6600000001,1304262.49
2026,1,JAN,2026-01-03,Greece,State (FIR),FTFM,1329653,1319114.51,1297309.4
2026,1,JAN,2026-01-03,Greece,State (FIR),SFR,1288747,1280029.63,1260280.36
2026,1,JAN,2026-01-03,Hungary,State (FIR),CPF,627310,626502.4500000001,615909.22
2026,1,JAN,2026-01-03,Hungary,State (FIR),FTFM,625927,623358,609875.85
2026,1,JAN,2026-01-03,Hungary,State (FIR),SFR,593436,591070.9500000001,578863.13
2026,1,JAN,2026-01-03,Ireland,State (FIR),CPF,360206,359809.36,354862.57
2026,1,JAN,2026-01-03,Ireland,State (FIR),FTFM,326518,325662.45,320046.71
2026,1,JAN,2026-01-03,Ireland,State (FIR),SFR,283373,282736.72000000003,278171.42
2026,1,JAN,2026-01-03,Italy,State (FIR),CPF,2063832,2046576.43,2010624.27
2026,1,JAN,2026-01-03,Italy,State (FIR),FTFM,2075614,2046573.02,2002283.3
2026,1,JAN,2026-01-03,Italy,State (FIR),SFR,2079916,2051778.52,2009717.75
2026,1,JAN,2026-01-03,Latvia,State (FIR),CPF,98200,97852.25,91536.25
2026,1,JAN,2026-01-03,Latvia,State (FIR),FTFM,99408,98784.84,92412.1
2026,1,JAN,2026-01-03,Latvia,State (FIR),SFR,93491,92873.71,87015.91
2026,1,JAN,2026-01-03,Lithuania,State (FIR),CPF,80083,79920.27,72375.03
2026,1,JAN,2026-01-03,Lithuania,State (FIR),FTFM,82479,82264.01,73140.25
2026,1,JAN,2026-01-03,Lithuania,State (FIR),SFR,78472,78209.96,70051.43000000001
2026,1,JAN,2026-01-03,Malta,State (FIR),CPF,192899,192682.24,190203
2026,1,JAN,2026-01-03,Malta,State (FIR),FTFM,189992,189658.34,187095.81
2026,1,JAN,2026-01-03,Malta,State (FIR),SFR,176969,176876.7,174728.97
2026,1,JAN,2026-01-03,Moldova,State (FIR),CPF,3097,3096.23,2687.43
2026,1,JAN,2026-01-03,Moldova,State (FIR),FTFM,1653,1648.4,1414.3600000000001
2026,1,JAN,2026-01-03,Moldova,State (FIR),SFR,1618,1612.27,1380.28
2026,1,JAN,2026-01-03,Morocco,State (FIR),CPF,1206996,1200865.86,1185496.73
2026,1,JAN,2026-01-03,Morocco,State (FIR),FTFM,1208603,1197905.67,1181126.71
2026,1,JAN,2026-01-03,Morocco,State (FIR),SFR,1175345,1166318.91,1151132.37
2026,1,JAN,2026-01-03,NEFAB,FAB (FIR),CPF,709014,699456.04,687094.78
2026,1,JAN,2026-01-03,NEFAB,FAB (FIR),FTFM,710876,700943.83,686778.92
2026,1,JAN,2026-01-03,NEFAB,FAB (FIR),SFR,669102,659468.97,646782.56
2026,1,JAN,2026-01-03,Netherlands,State (FIR),CPF,411112,409323.8,402670.08
2026,1,JAN,2026-01-03,Netherlands,State (FIR),FTFM,411754,406907.93,396861.94
2026,1,JAN,2026-01-03,Netherlands,State (FIR),SFR,405126,400970.14,391602.78
2026,1,JAN,2026-01-03,North Macedonia,State (FIR),CPF,77267,77015.08,75794.39
2026,1,JAN,2026-01-03,North Macedonia,State (FIR),FTFM,76942,76814.63,75062.78
2026,1,JAN,2026-01-03,North Macedonia,State (FIR),SFR,73427,73332.02,71716.76
2026,1,JAN,2026-01-03,Norway,State (FIR),CPF,354942,353528.27,349370.57
2026,1,JAN,2026-01-03,Norway,State (FIR),FTFM,358406,356146.16000000003,351119.53
2026,1,JAN,2026-01-03,Norway,State (FIR),SFR,335303,333103.83,328622.77
2026,1,JAN,2026-01-03,Poland,State (FIR),CPF,616722,614970.33,589206.61
2026,1,JAN,2026-01-03,Poland,State (FIR),FTFM,633846,625119.21,592884.01
2026,1,JAN,2026-01-03,Poland,State (FIR),SFR,601699,594356.14,565898.98
2026,1,JAN,2026-01-03,Portugal (Continental),State (FIR),CPF,1144827,1142084.57,1127364.33
2026,1,JAN,2026-01-03,Portugal (Continental),State (FIR),FTFM,1135191,1129070.21,1112827.84
2026,1,JAN,2026-01-03,Portugal (Continental),State (FIR),SFR,1116759,1112113.65,1097244.55
2026,1,JAN,2026-01-03,Romania,State (FIR),CPF,1005919,1004312.83,973458.7000000001
2026,1,JAN,2026-01-03,Romania,State (FIR),FTFM,996932,994672.84,960974.12
2026,1,JAN,2026-01-03,Romania,State (FIR),SFR,934536,932725.14,901959.02
2026,1,JAN,2026-01-03,SES Area (RP2),Area (FIR),CPF,25091184,24681633.23,24449685.98
2026,1,JAN,2026-01-03,SES Area (RP2),Area (FIR),FTFM,25134965,24452505.18,24161766.19
2026,1,JAN,2026-01-03,SES Area (RP2),Area (FIR),SFR,24510614,23883671.8,23609295.74
2026,1,JAN,2026-01-03,SES Area (RP3),Area (FIR),CPF,23346850,22993440.6,22764162.9
2026,1,JAN,2026-01-03,SES Area (RP3),Area (FIR),FTFM,23432488,22833260.88,22548270.05
2026,1,JAN,2026-01-03,SES Area (RP3),Area (FIR),SFR,22863080,22310044.1,22041229.18
2026,1,JAN,2026-01-03,SW FAB,FAB (FIR),CPF,4492793,4441737.26,4382328.39
2026,1,JAN,2026-01-03,SW FAB,FAB (FIR),FTFM,4516167,4428312.13,4356175.9
2026,1,JAN,2026-01-03,SW FAB,FAB (FIR),SFR,4435040,4354895.99,4286203.83
2026,1,JAN,2026-01-03,Serbia and Montenegro,State (FIR),CPF,536473,535414.91,527890.93
2026,1,JAN,2026-01-03,Serbia and Montenegro,State (FIR),FTFM,530044,528527.72,518443.62
2026,1,JAN,2026-01-03,Serbia and Montenegro,State (FIR),SFR,516342,515123.61,505583.67
2026,1,JAN,2026-01-03,Slovakia,State (FIR),CPF,193129,192795.83000000002,185493.62
2026,1,JAN,2026-01-03,Slovakia,State (FIR),FTFM,192096,191424.01,182134.75
2026,1,JAN,2026-01-03,Slovakia,State (FIR),SFR,182206,181403.58000000002,173399.53
2026,1,JAN,2026-01-03,Slovenia,State (FIR),CPF,132453,132393.48,130724.2
2026,1,JAN,2026-01-03,Slovenia,State (FIR),FTFM,133251,133153.14,131014.39
2026,1,JAN,2026-01-03,Slovenia,State (FIR),SFR,128101,128043.34,126017.64
2026,1,JAN,2026-01-03,Spain,State (FIR),CPF,3341213,3303852.48,3248160.57
2026,1,JAN,2026-01-03,Spain,State (FIR),FTFM,3373908,3304584.46,3236115.98
2026,1,JAN,2026-01-03,Spain,State (FIR),SFR,3307987,3244451.19,3178799.24
2026,1,JAN,2026-01-03,Spain (Canarias),State (FIR),CPF,487354,483231.54000000004,473793
2026,1,JAN,2026-01-03,Spain (Canarias),State (FIR),FTFM,491470,481164.21,468390.16000000003
2026,1,JAN,2026-01-03,Spain (Canarias),State (FIR),SFR,452252,444229.75,431814.18
2026,1,JAN,2026-01-03,Spain (Continental),State (FIR),CPF,2853859,2820620.94,2774367.5700000003
2026,1,JAN,2026-01-03,Spain (Continental),State (FIR),FTFM,2882438,2823420.25,2767725.81
2026,1,JAN,2026-01-03,Spain (Continental),State (FIR),SFR,2855735,2800221.44,2746985.05
2026,1,JAN,2026-01-03,Sweden,State (FIR),CPF,523794,522587.17,515795.03
2026,1,JAN,2026-01-03,Sweden,State (FIR),FTFM,523720,520245.77,510595.78
2026,1,JAN,2026-01-03,Sweden,State (FIR),SFR,514188,511132.3,502592.7
2026,1,JAN,2026-01-03,Switzerland,State (FIR),CPF,281478,279662.11,270824.05
2026,1,JAN,2026-01-03,Switzerland,State (FIR),FTFM,293198,288666.32,276517.72000000003
2026,1,JAN,2026-01-03,Switzerland,State (FIR),SFR,297565,293531.88,281651.43
2026,1,JAN,2026-01-03,Türkiye,State (FIR),CPF,3032484,2986179.68,2913248.69
2026,1,JAN,2026-01-03,Türkiye,State (FIR),FTFM,3239205,3104810.52,3008930.76
2026,1,JAN,2026-01-03,Türkiye,State (FIR),SFR,3034290,2910899.3,2822245.18
2026,1,JAN,2026-01-03,UK (Continental),State (FIR),CPF,1743708,1720515.55,1684893.6400000001
2026,1,JAN,2026-01-03,UK (Continental),State (FIR),FTFM,1702239,1659391.3,1613317.01
2026,1,JAN,2026-01-03,UK (Continental),State (FIR),SFR,1639095,1602596.52,1560178.28
2026,1,JAN,2026-01-03,UK-Ireland FAB,FAB (FIR),CPF,2103830,2076397.08,2039648.36
2026,1,JAN,2026-01-03,UK-Ireland FAB,FAB (FIR),FTFM,2028086,1979462.6600000001,1932647.5
2026,1,JAN,2026-01-03,UK-Ireland FAB,FAB (FIR),SFR,1923088,1881509.4500000002,1838663.13
2026,1,JAN,2026-01-04,Albania,State (FIR),CPF,98666,97916.67,94097.96
2026,1,JAN,2026-01-04,Albania,State (FIR),FTFM,105666,104545.61,99845.86
2026,1,JAN,2026-01-04,Albania,State (FIR),SFR,100088,99055.88,94770.68000000001
2026,1,JAN,2026-01-04,Armenia,State (FIR),CPF,48107,47816.33,45327.99
2026,1,JAN,2026-01-04,Armenia,State (FIR),FTFM,45651,45334.28,42861.32
2026,1,JAN,2026-01-04,Armenia,State (FIR),SFR,45733,45023.22,42880.72
2026,1,JAN,2026-01-04,Austria,State (FIR),CPF,733887,732607.68,720337.61
2026,1,JAN,2026-01-04,Austria,State (FIR),FTFM,738004,735255.84,718543.13
2026,1,JAN,2026-01-04,Austria,State (FIR),SFR,710986,708654.5,692987.46
2026,1,JAN,2026-01-04,BLUE MED FAB,FAB (FIR),CPF,3336964,3306302.23,3231610.37
2026,1,JAN,2026-01-04,BLUE MED FAB,FAB (FIR),FTFM,3439107,3388106.33,3302497.75
2026,1,JAN,2026-01-04,BLUE MED FAB,FAB (FIR),SFR,3464076,3414050.81,3336749.6
2026,1,JAN,2026-01-04,Baltic FAB,FAB (FIR),CPF,761276,755581.21,719526.02
2026,1,JAN,2026-01-04,Baltic FAB,FAB (FIR),FTFM,768751,755205.29,712177.0700000001
2026,1,JAN,2026-01-04,Baltic FAB,FAB (FIR),SFR,729576,718041.48,680122.24
2026,1,JAN,2026-01-04,Belgium,State (FIR),CPF,426663,425151.96,415860.32
2026,1,JAN,2026-01-04,Belgium,State (FIR),FTFM,461353,455815.84,439520.59
2026,1,JAN,2026-01-04,Belgium,State (FIR),SFR,452656,447733.61,432276.63
2026,1,JAN,2026-01-04,Bosnia and Herzegovina,State (FIR),CPF,265539,265231.6,260828.22
2026,1,JAN,2026-01-04,Bosnia and Herzegovina,State (FIR),FTFM,272566,272155.63,266999.09
2026,1,JAN,2026-01-04,Bosnia and Herzegovina,State (FIR),SFR,260944,260665.33000000002,256233.96
2026,1,JAN,2026-01-04,Bulgaria,State (FIR),CPF,1052044,1048403.82,1002957.78
2026,1,JAN,2026-01-04,Bulgaria,State (FIR),FTFM,1013672,1008362.97,964216.62
2026,1,JAN,2026-01-04,Bulgaria,State (FIR),SFR,929181,925010.41,890256.79
2026,1,JAN,2026-01-04,Croatia,State (FIR),CPF,519270,518551.16000000003,510815.05
2026,1,JAN,2026-01-04,Croatia,State (FIR),FTFM,516697,515885.12,507235.73000000004
2026,1,JAN,2026-01-04,Croatia,State (FIR),SFR,500843,500208.06,492455.68
2026,1,JAN,2026-01-04,Cyprus,State (FIR),CPF,492701,488720.68,462862.21
2026,1,JAN,2026-01-04,Cyprus,State (FIR),FTFM,478093,470948.39,446178.47000000003
2026,1,JAN,2026-01-04,Cyprus,State (FIR),SFR,444063,437837.17,418374.75
2026,1,JAN,2026-01-04,Czech Republic,State (FIR),CPF,399430,398457.36,390605.97000000003
2026,1,JAN,2026-01-04,Czech Republic,State (FIR),FTFM,397833,395805.94,384909.21
2026,1,JAN,2026-01-04,Czech Republic,State (FIR),SFR,380808,379094.64,368935.93
2026,1,JAN,2026-01-04,DANUBE FAB,FAB (FIR),CPF,2151931,2142812.7,2064205.14
2026,1,JAN,2026-01-04,DANUBE FAB,FAB (FIR),FTFM,2098443,2087054.56,2006755.68
2026,1,JAN,2026-01-04,DANUBE FAB,FAB (FIR),SFR,1944651,1935386.31,1867171.9100000001
2026,1,JAN,2026-01-04,DK-SE FAB,FAB (FIR),CPF,851636,849789.75,839743.06
2026,1,JAN,2026-01-04,DK-SE FAB,FAB (FIR),FTFM,856027,849917.22,835675.38
2026,1,JAN,2026-01-04,DK-SE FAB,FAB (FIR),SFR,835788,830246.25,817216.28
2026,1,JAN,2026-01-04,Denmark,State (FIR),CPF,281970,281492.43,278384
2026,1,JAN,2026-01-04,Denmark,State (FIR),FTFM,280763,279323.57,274414.78
2026,1,JAN,2026-01-04,Denmark,State (FIR),SFR,271874,270460.13,266030.94
2026,1,JAN,2026-01-04,EUROCONTROL Area (PRR),Area (FIR),CPF,31116545,30367796.18,30192063.94
2026,1,JAN,2026-01-04,EUROCONTROL Area (PRR),Area (FIR),FTFM,31185450,30075017.86,29831649.43
2026,1,JAN,2026-01-04,EUROCONTROL Area (PRR),Area (FIR),SFR,30439125,29424772.16,29188589.85
2026,1,JAN,2026-01-04,Estonia,State (FIR),CPF,83799,83391.52,79047.09
2026,1,JAN,2026-01-04,Estonia,State (FIR),FTFM,85123,84880.62,80329.97
2026,1,JAN,2026-01-04,Estonia,State (FIR),SFR,78590,78357.25,74264.07
2026,1,JAN,2026-01-04,FAB CE,FAB (FIR),CPF,2892800,2880823.7,2833535.5
2026,1,JAN,2026-01-04,FAB CE,FAB (FIR),FTFM,2898266,2879041.19,2820745.8200000003
2026,1,JAN,2026-01-04,FAB CE,FAB (FIR),SFR,2776439,2758521.56,2706064.35
2026,1,JAN,2026-01-04,FAB CE (SES RP1),FAB (FIR),CPF,2109181,2100290.15,2063085.84
2026,1,JAN,2026-01-04,FAB CE (SES RP1),FAB (FIR),FTFM,2109966,2094477.86,2047467.21
2026,1,JAN,2026-01-04,FAB CE (SES RP1),FAB (FIR),SFR,2012546,1998139.1099999999,1955293.83
2026,1,JAN,2026-01-04,FAB CE (SES RP2),FAB (FIR),CPF,2629440,2618480.58,2574872.6
2026,1,JAN,2026-01-04,FAB CE (SES RP2),FAB (FIR),FTFM,2626709,2608825.8,2554745.74
2026,1,JAN,2026-01-04,FAB CE (SES RP2),FAB (FIR),SFR,2514060,2497295.81,2448411.22
2026,1,JAN,2026-01-04,FABEC,FAB (FIR),CPF,7926075,7834390.53,7727452.55
2026,1,JAN,2026-01-04,FABEC,FAB (FIR),FTFM,7998035,7770743.7,7630287.69
2026,1,JAN,2026-01-04,FABEC,FAB (FIR),SFR,7872343,7661267.72,7525802.41
2026,1,JAN,2026-01-04,Finland,State (FIR),CPF,151660,151270.9,147557.80000000002
2026,1,JAN,2026-01-04,Finland,State (FIR),FTFM,150437,149951.34,146010.52
2026,1,JAN,2026-01-04,Finland,State (FIR),SFR,145766,145363.4,141487.55000000002
2026,1,JAN,2026-01-04,France,State (FIR),CPF,4455299,4406267.79,4333889.13
2026,1,JAN,2026-01-04,France,State (FIR),FTFM,4459295,4334997.81,4243864.99
2026,1,JAN,2026-01-04,France,State (FIR),SFR,4391576,4275404.62,4186647.65
2026,1,JAN,2026-01-04,Georgia,State (FIR),CPF,201236,200329.61000000002,189315.48
2026,1,JAN,2026-01-04,Georgia,State (FIR),FTFM,196433,194973.13,185744.88
2026,1,JAN,2026-01-04,Georgia,State (FIR),SFR,181304,180222.33000000002,171937.58000000002
2026,1,JAN,2026-01-04,Germany,State (FIR),CPF,2336072,2322530.33,2287684.72
2026,1,JAN,2026-01-04,Germany,State (FIR),FTFM,2359749,2310817.54,2260372.52
2026,1,JAN,2026-01-04,Germany,State (FIR),SFR,2306896,2262449.22,2214750.28
2026,1,JAN,2026-01-04,Greece,State (FIR),CPF,690364,687861.92,676560.48
2026,1,JAN,2026-01-04,Greece,State (FIR),FTFM,775564,768983.61,754242.37
2026,1,JAN,2026-01-04,Greece,State (FIR),SFR,835479,827835.26,812842.2000000001
2026,1,JAN,2026-01-04,Hungary,State (FIR),CPF,666418,665586.14,653181.52
2026,1,JAN,2026-01-04,Hungary,State (FIR),FTFM,663785,661617.8,646572.08
2026,1,JAN,2026-01-04,Hungary,State (FIR),SFR,624167,622210.03,608544.98
2026,1,JAN,2026-01-04,Ireland,State (FIR),CPF,373410,372995.3,367868.31
2026,1,JAN,2026-01-04,Ireland,State (FIR),FTFM,314624,313683.15,307965.27
2026,1,JAN,2026-01-04,Ireland,State (FIR),SFR,275054,274428.48,269816.64
2026,1,JAN,2026-01-04,Italy,State (FIR),CPF,2016533,1998499.1400000001,1957892.25
